model_name,backend,search_alg,loss,status,error_type,error_msg,req_args_json,min_h
AutoDLinear,ray,Basic,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Basic,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,Optuna,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,ray,HyperOpt,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,Accuracy,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,DistributionLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,GMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,HuberIQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,HuberLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,HuberMQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,HuberQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,IQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,MAE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,MAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,MASE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,MQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,MSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,NBMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,PMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,QuantileLayer,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,QuantileLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,RMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,SMAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,TukeyLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,relMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,None,sCRPS,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,Basic,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,Optuna,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoDLinear,optuna,HyperOpt,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,None,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Basic,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,Optuna,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,ray,HyperOpt,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,Accuracy,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,DistributionLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,GMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,HuberIQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,HuberLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,HuberMQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,HuberQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,IQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,MAE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,MAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,MASE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,MQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,MSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,NBMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,PMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,QuantileLayer,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,QuantileLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,RMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,SMAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,TukeyLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,relMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,None,sCRPS,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,Basic,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,Optuna,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoDeepAR,optuna,HyperOpt,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,None,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoDeepNPTS,ray,Basic,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
